COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
4497-6						t ɯ ⁴²			
2928-6						tɕ ɯ ⁵⁵			
148-6						tsʰ ɿ ³³			
1623-6						kʰ w ɔ ³³			
2648-6						tʰ a ⁵⁵			
2649-6						l a ⁴⁴			
6242-6						l ɔ ³¹			
3943-6						s ɤ ⁴⁴			
1026-6						k w ɔ ³⁵			
6404-6						k ɯ ⁵⁵			
585-6						ts o ⁴⁴			
1731-6						w e ⁴²			
5510-6						l ɔ ³⁵			
5360-6						kʰ ɤ ³³			
879-6						k w ɔ ³⁵			
880-6						l i ⁴⁴			
271-6						p i ²¹			
3565-6						ɕ i ⁴⁴			
3896-6						m ɯ ⁴⁴			
3897-6						ts ɿ ³³			
1816-6						ts ɤ ²¹			
3343-6						tɕ ɯ ³¹			
1864-6						s e ⁴²			
2026-6						m ɯ ³¹			
6223-6						x ɯ ⁵⁵			
6224-6						m ɛ ²¹			
337-6						ts ɤ ⁴⁴			
4295-6						k u ²¹			
384-6						m i ³⁵			
385-6						ɕ o ³¹			
869-6						k ɤ ³¹			
2745-6						s ɿ ³³			
4690-6						k w ɔ ³⁵			
4436-6						ts ɿ ²¹			
2519-6						tsʰ u ³³			
4975-6						m i ⁴⁴			
4548-6						w e ⁴²			
4397-6						p e ²¹			
6203-6						tɕ i ³¹			
2689-6						t ɯ ²¹			
2599-6						t ɯ ²¹			
2600-6						m a ³⁵			
1913-6						tɕ i ³³			
1914-6						w e ³³			
1903-6						w e ³³			
6336-6						ts ɿ ³³			
473-6						o ²¹			
4065-6						k ɤ ³¹			
6554-6						j i ³⁵			
3114-6						t ɯ ⁴⁴			
4942-6						k ɤ ³⁵			
3615-6						pʰ a ⁴⁴			
4197-6						k u ³³			
4198-6						ɲ i ²¹			
1474-6						n ɤ ³³			
4954-6						ɕ u ³³			
4517-6						ts ɿ ³³			
1173-6						j i ³⁵			
6365-6						k w ɔ ³⁵			
6730-6						tɕ i ³¹			
6380-6						tɕ ɯ ³¹			
924-6						m ɯ ⁴⁴			
752-6						tɕ i ³¹			
4316-6						p i ²¹			
5181-6						ŋ ɛ ²¹			
5785-6						pʰ ɔ ³¹			
4770-6						p ɔ ²¹			
2755-6						p ɔ ²¹			
1298-6						x ɛ ⁵⁵			
784-6						tɕʰ a ⁵⁵			
3596-6						t ɯ ²¹			
1799-6						tɕ i ³¹			
5007-6						p i ³⁵			
5465-6						x ɛ ⁵⁵			
170-6						ts ɿ ³³			
3150-6						t a ³⁵			
3780-6						w e ⁴²			
1706-6						tɕ i ³⁵			
403-6						p ɔ ²¹			
5329-6						k w ɔ ³⁵			
1103-6						tsʰ ɤ ³¹			
1113-6						s ɿ ²¹			
232-6						tsʰ ɿ ⁵⁵			
5925-6						ts ɿ ⁵⁵			
5926-6						ts ɿ ³³			
5723-6						p ɔ ²¹			
3064-6						ts o ²¹			
3065-6						k ɯ ⁵⁵			
3793-6						k e ⁵⁵			
1215-6						s ɤ ⁵⁵			
4409-6						f ɤ ⁴⁴			
720-6						s ɤ ⁵⁵			
721-6						w e ⁴⁴			
2266-6						kʰ ɤ ⁴⁴			
5743-6						k u ³¹			
2124-6						x w ɔ ³³			
6947-6						t ɯ ²¹			
5448-6						tsʰ ɿ ⁵⁵			
4016-6						m ɛ ³⁵			
5813-6						tsʰ ɿ ⁵⁵			
2949-6						m i ⁴⁴			
3813-6						ts ɿ ²¹			
3009-6						p ɯ ³¹			
1153-6						m i ⁵⁵			
3355-6						p i ³⁵			
6426-6						ts o ⁴⁴			
5027-6						ʃ w a ⁴⁴			
4707-6						m ɯ ⁵⁵			
3139-6						k ɤ ³¹			
6595-6						p e ⁴⁴			
5243-6						k ɤ ³¹			
5274-6						tsʰ ɛ ³³			
6578-6						ɕ ɛ ⁵⁵			
1612-6						ts ɿ ⁵⁵			
3183-6						ts o ⁴²			
4559-6						ts ɤ ⁴²			
4718-6						x ɛ ⁵⁵			
2036-6						w e ⁴²			
3853-6						m i ⁵⁵			
3854-6						w a ⁴⁴			
4275-6						w a ⁴⁴			
6961-6						w e ⁴²			
5651-6						ts ɤ ⁴⁴			
5682-6						tsʰ e ³³			
5118-6						ts o ³⁵			
1411-6						tsʰ w ɔ ³³			
4507-6						ts ɿ ³³			
4824-6						s ɯ ⁵⁵			
3246-6						n a ²¹			
317-6						p ɛ ⁴⁴			
2215-6						m ɯ ³¹			
2016-6						k ɤ ⁵⁵			
2155-6						ts ɿ ⁵⁵			
3575-6						k u ²¹			
3434-6						x w ɔ ³⁵			
3168-6						s ɿ ³³			
2291-6						pʰ i ³³			
6148-6						m i ⁴⁴			
5058-6						w a ⁴⁴			
6271-6						pʰ a ⁴⁴			
2453-6						p e ⁴⁴			
1483-6						ɲ i ⁴⁴			
5370-6						ts o ⁴⁴			
3684-6						t ɯ ⁴⁴			
3685-6						ŋ ɤ ⁴⁴			
3664-6						v ɤ ³³			
440-6						p ɯ ³¹			
5167-6						j ɔ ³¹			
6282-6						ɲ i ⁴⁴			
1380-6						m ɛ ²¹			
3585-6						p i ³³			
6992-6						ɲ i ⁴⁴			
5623-6						kʰ ɯ ³³			
1519-6						ɲ i ⁴⁴			
3385-6						tsʰ ɛ ⁵⁵			
2718-6						ts ɤ ³³			
6300-6						m ɯ ⁵⁵			
1496-6						ɲ i ⁴⁴			
5128-6						j i ³¹			
1885-6						t ɔ ³⁵			
3873-6						kʰ ɯ ⁵⁵			
996-6						pʰ i ⁵⁵			
997-6						j i ⁴⁴			
1570-6						n a ²¹			
5475-6						ʃ w a ³⁵			
5017-6						tɕʰ ɔ ³³			
2330-6						ɕ ɔ ³⁵			
6252-6						s ɿ ³⁵			
6253-6						kʰ ɯ ³³			
4216-6						j i ⁴⁴			
1874-6						p ɔ ⁴⁴			
4227-6						a ³¹			
4246-6						a ³¹			
6028-6						a ³¹			
95-6						ɲ i ²¹			
22-6						p e ²¹			
33-6						t ɯ ²¹			
6678-6						ŋ a ³⁵			
6688-6						ŋ a ³⁵			
4004-6						ŋ ɤ ³⁵			
7033-6						n ɯ ⁵⁵			
5149-6						j ɔ ²¹			
2929-6						ɕ o ³³			
5299-6						ɕ i ³⁵			
160-6						ts o ⁴⁴			
3824-6						ʃ w ɔ ³⁵			
6858-6						p i ²¹			
5853-6						ts ɿ ³³			
5511-6						ts ɿ ²¹			
518-6						ŋ ɤ ³⁵			
3486-6						ɕ u ³³			
3488-6						k w ɔ ³⁵			
497-6						s ɤ ⁵⁵			
2236-6						ɕ ɯ ³¹			
2979-6						ts ɤ ⁴²			
6874-6						j ɔ ³³			
2856-6						k ɤ ⁴⁴			
5947-6						t ɔ ³⁵			
6355-6						tsʰ ɿ ²¹			
6841-6						tsʰ ɿ ³³			
5966-6						p i ²¹			
5967-6						tʰ ɤ ⁵⁵			
2575-6						ts ɿ ³³			
4435-6						tʰ a ⁴⁴			
3954-6						tɕ i ³³			
2067-6						t ɯ ²¹			
564-6						f ɤ ⁴⁴			
3112-6						kʰ w a ³⁵			
3113-6						t ɯ ²¹			
702-6						t ɯ ²¹			
5878-6						t ɯ ²¹			
1040-6						ts ɿ ³³			
196-6						p ɔ ³⁵			
3234-6						k u ²¹			
2502-6						n e ⁴⁴			
2000-6						t ɯ ³³			
6821-6						v ɤ ³³			
4620-6						p ɯ ³¹			
5612-6						o ²¹			
6379-6						z ɯ ⁴⁴			
1299-6						ɕ i ³¹			
5830-6						pʰ i ³¹			
859-6						tʰ ɤ ³¹			
3211-6						tʰ i ⁵⁵			
3472-6						ɕ u ³³			
3794-6						m i ⁴⁴			
3703-6						v ɤ ³³			
3523-6						a ³¹			
5076-6						w e ⁴²			
5341-6						tsʰ ɿ ⁵⁵			
1666-6						n ɤ ³³			
1015-6						ts o ⁴²			
2989-6						kʰ ɯ ³¹			
3182-6						ts ɿ ⁵⁵			
1094-6						ts o ⁴⁴			
4678-6						m ɯ ³¹			
913-6						tɕʰ a ⁵⁵			
5390-6						ts ɿ ²¹			
5138-6						tɕ ɯ ³¹			
3375-6						k e ⁴⁴			
2728-6						t a ³²			
5057-6						ɕ i ³¹			
6457-6						ts o ³³			
374-6						p ɔ ³²			
2638-6						ŋ ɛ ³²			
4835-6						tsʰ ɤ ³¹			
6301-6						ɲ i ⁴⁴			
2469-6						x ɯ ³³			
327-6						x ɯ ⁴⁴			
5898-6						k w ɔ ³⁵			
4111-6						t ɯ ²¹			
1580-6						tɕ ɯ ³¹			
3301-6						p ɛ ²¹			
85-6						tɕ i ³³			
2679-6						p ɔ ²¹			
6088-6						p ɔ ³⁵			
2807-6						p ɯ ⁵⁵			
6751-6						x ɯ ⁵⁵			
6769-6						a ⁵⁵			
2144-6						t ɯ ²¹			
5298-6						kʰ w a ³⁵			
5263-7							x w e ³³		
452-7							t ou ³¹		
4342-7							t ou ³¹		
4344-7							ts ɿ ³³		
5487-7							t ou ³¹		
1401-7							pʰ ɛ̃ ³³		
6496-7							ts ou ³¹		
1064-7							n a ⁵⁵		
1065-7							ts ɿ ³³		
6617-7							t ɔ ²¹		
4367-7							t a ³¹		
4378-7							s ɤ ³⁵		
4379-7							l i ³⁵		
3984-7							s ɯ ³³		
5086-7							ts ɿ ³³		
3333-7							s ɤ ⁴⁴		
2226-7							x ɔ ³⁵		
2373-7							kʰ w ɔ ³³		
2363-7							s ɯ ⁵⁵		
672-7							tɕ ĩ ³⁵		
673-7							k ɯ ²¹		
2690-7							p a ²¹		
6337-7							p a ²¹		
6319-7							ts ou ⁴²		
2617-7							s ɯ ³³		
2066-7							s ɯ ³³		
2094-7							s ɯ ³³		
2096-7							kʲ ɛ ³⁵		
798-7							p a ²¹		
6668-7							ɕ y ³³		
4028-7							t a ⁴⁴		
6555-7							k w ɔ ⁴²		
2281-7							k w ɔ ⁴⁴		
701-7							k w ɔ ³⁵		
628-7							s w a ⁴⁴		
3096-7							ts ɿ ³³		
3021-7							ts ɔ ²¹		
2708-7							s ɤ ³⁵		
3462-7							k w ɔ ³⁵		
1932-7							s ɿ ³³		
6469-7							s ɯ ³³		
4454-7							n i ³³		
4455-7							kʲ ɛ ³⁵		
6926-7							j ɔ ³³		
6927-7							n i ³³		
3916-7							m e ³³		
6822-7							n e ³¹		
5417-7							ts ɿ ³³		
1959-7							x w e ³³		
1960-7							t ɯ ³⁵		
2899-7							x w e ³³		
3651-7							ts ɿ ³³		
811-7							k ã ²¹		
1633-7							m e ³³		
1775-7							k ã ²¹		
5801-7							kʲ ɛ ⁴²		
4769-7							t ou ³¹		
3720-7							k w ɔ ³⁵		
6446-7							m e ³³		
1255-7							pʰ j ɛ ⁵⁵		
3595-7							n i ⁴⁴		
1600-7							p o ³³		
242-7							ts ɿ ³⁵		
3739-7							k ɛ ²¹		
5984-7							ts ɔ ²¹		
838-7							s ɿ ³³		
839-7							t ɔ ²¹		
3149-7							j i ⁵⁵		
2829-7							tɕ ɛ ²¹		
4602-7							tɕ ĩ ³⁵		
5225-7							t ou ³¹		
3933-7							s ɤ ⁴²		
5763-7							ts ɔ ⁴²		
2134-7							s ɤ ³⁵		
5724-7							t ou ⁵⁵		
5704-7							tɕ ɛ ⁴²		
5705-7							kʰ w ɔ ³⁵		
5037-7							tɕ ĩ ³⁵		
5038-7							t a ³⁵		
4332-7							ts ɿ ³³		
5447-7							tɕ ĩ ³⁵		
3702-7							s ɯ ³³		
1549-7							z ou ³¹		
2394-7							k ɔu ³³		
1-7							w ɔ ⁴²		
2947-7							t ou ³¹		
4653-7							kʲ ɛ ⁴²		
4989-7							kʲ ɛ ⁴²		
3749-7							j ã ³³		
3452-7							tɕʰ w ɛ ⁵⁵		
598-7							n j a ⁴²		
638-7							pʰ j ɛ ⁵⁵		
2819-7							p ou ³³		
4477-7							kʰ w ã ³³		
4487-7							tɕ ĩ ³⁵		
4666-7							tɕ ĩ ³³		
5661-7							t a ⁴²		
4923-7							ts ɿ ³³		
4913-7							k ɯ ²¹		
1143-7							m ɛ ⁴⁴		
4864-7							s ɤ ³⁵		
3184-7							s ɯ ³³		
4591-7							ts ɔ ⁴⁴		
1431-7							s ɤ ⁴⁴		
3323-7							kʰ ɛ ⁵⁵		
6709-7							ts ou ⁴⁴		
903-7							m i ⁴²		
5098-7							k ɯ ²¹		
5994-7							k w ɔ ³⁵		
6971-7							s w a ⁴⁴		
763-7							ts ɿ ³⁵		
691-7							x w e ³³		
1083-7							t a ⁴²		
1421-7							kʲ ɛ ⁴²		
6699-7							t ɯ̃ ⁴²		
2628-7							s ɯ ⁵⁵		
1696-7							x w e ³³		
6179-7							kʲ ɛ ³⁵		
6180-7							ts ɿ ³⁵		
6658-7							s u ³³		
1231-7							s ɤ ⁴²		
4265-7							kʰ ɛ ⁵⁵		
2787-7							ts ɔ ²¹		
3247-7							ts ɿ ³⁵		
252-7							t a ³⁵		
6004-7							k w ɔ ⁴²		
4728-7							tɕ ĩ ³⁵		
3843-7							w a ⁴⁴		
4965-7							tsʰ u ³¹		
5641-7							t a ³¹		
3280-7							s u ³³		
1390-7							kʰ ɛ ⁴⁴		
2156-7							w a ⁴⁴		
3433-7							c õ ⁴²		
552-7							c õ ⁴²		
4845-7							tɕ i ⁴⁴		
4846-7							t ou ⁴⁴		
2292-7							m i ³¹		
6635-7							n e ⁴⁴		
3994-7							t ou ⁴⁴		
3031-7							ts ɿ ³³		
6078-7							ts ɿ ³³		
1644-7							tʰ e ⁵⁵		
2435-7							n i ⁴⁴		
1676-7							t w e ³³		
6281-7							kʲ ɛ ³⁵		
5915-7							ts ɿ ⁵⁵		
1560-7							s ɿ ³³		
575-7							t ɔ ⁴²		
5319-7							s ɤ ⁴²		
2797-7							k w ɔ ³⁵		
6991-7							tɕ i ⁴²		
3513-7							ts ɔ ²¹		
5205-7							ts ɿ ⁵⁵		
6109-7							tɕ ɛ ³⁵		
2056-7							m e ³³		
6099-7							k ɯ ³³		
6119-7							p o ³³		
1978-7							t w e ³³		
3973-7							tɕ ĩ ³⁵		
2046-7							ɕ y ³³		
5622-7							s ɿ ³³		
648-7							tɕʰ w ɛ ⁵⁵		
6789-7							p ɛ ⁴²		
618-7							x ou ⁴⁴		
2384-7							m a ³³		
1124-7							k w ɔ ³⁵		
1125-7							tɕ i ⁴²		
4178-7							k ɔu ³³		
1686-7							k w ɔ ³⁵		
1495-7							ts ɿ ³³		
4090-7							s ɤ ³⁵		
4802-7							x w e ⁵⁵		
1764-7							ts ɿ ³³		
3270-7							m e ³³		
1884-7							kʲ ɛ ⁴²		
1203-7							k ɯ ³⁵		
6645-7							w ẽ ³⁵		
608-7							kʰ w ã ³³		
2889-7							tɕ ĩ ³⁵		
5350-7							tsʰ u ³¹		
6158-7							kʰ w ã ³³		
4306-7							s ɤ ⁴²		
4891-7							k a ²¹		
6436-7							k ɔu ³³		
6213-7							tɕ ĩ ³⁵		
2320-7							s ɤ ⁴⁴		
5253-7							f ɤ ⁴⁴		
5108-7							tɕ i ⁴⁴		
4100-7							tɕ i ³³		
6018-7							tɕ ĩ ³⁵		
1352-7							ŋ ɯ ²¹		
4228-7							p ɛ ⁴²		
4247-7							tɕ ĩ ³⁵		
75-7							ts ɿ ³³		
118-7							k w ɔ ³⁵		
2866-7							m ɛ ³³		
64-7							kʰ w ã ³³		
43-7							kʰ ɛ ⁵⁵		
128-7							j ã ³¹		
7023-7							n ɤ̃ ²¹		
7012-7							n a ⁵⁵		
4497-7							t a ⁴²		
2928-7							tɕ i ⁵⁵		
148-7							ts ɿ ³³		
1623-7							kʰ w ã ³³		
2648-7							tʰ e ⁵⁵		
2649-7							l a ⁴⁴		
6242-7							t ou ³¹		
3943-7							s ɤ ³³		
1026-7							k w ɔ ³⁵		
6404-7							k ɯ ³⁵		
585-7							ts ɔ ⁴⁴		
1731-7							w a ⁴²		
5510-7							l a ³³		
5360-7							kʰ w ã ³³		
879-7							k w ɔ ³⁵		
880-7							l i ³³		
271-7							p i ³³		
3565-7							s ɤ ⁴⁴		
3896-7							m ɔ ⁴⁴		
3897-7							ts ɿ ³³		
1816-7							tɕ ɛ ²¹		
3343-7							tɕ i ⁴⁴		
1864-7							s ɤ ⁴²		
2026-7							m a ²¹		
6223-7							x w e ³³		
6224-7							m ɛ ²¹		
337-7							tɕ ɛ ⁴⁴		
4295-7							k w ɔ ²¹		
384-7							m i ⁵⁵		
385-7							z ou ³¹		
869-7							k ɯ ²¹		
2745-7							s ɿ ³³		
4690-7							k w ɔ ³⁵		
4423-7							s ɯ ⁵⁵		
5380-7							s w a ⁴⁴		
4436-7							ts ɿ ³³		
2519-7							k ɔu ³³		
4975-7							m i ⁴⁴		
4548-7							w a ⁴²		
4397-7							p i ³³		
6203-7							tsʰ e ³¹		
2689-7							t ou ³¹		
2599-7							t ou ³¹		
2600-7							m a ³⁵		
1914-7							w ẽ ³³		
1903-7							w ẽ ³³		
6336-7							ts ɿ ³³		
473-7							ɣ ã ²¹		
4065-7							k w ɔ ³⁵		
6554-7							j ĩ ³⁵		
3114-7							t a ⁴⁴		
4942-7							k ɯ ³⁵		
3615-7							pʰ ɛ̃ ²¹		
4197-7							k ɔu ³³		
4198-7							n i ³¹		
1474-7							j ɔ ³³		
6531-7							j ɛ̃ ²¹		
4954-7							tsʰ e ⁵⁵		
1173-7							j ĩ ³⁵		
6365-7							k w ɔ ³⁵		
6380-7							tɕ ĩ ³⁵		
924-7							m a ³³		
752-7							tɕ ĩ ³⁵		
4316-7							p i ³³		
5181-7							n j ɛ ²¹		
5785-7							pʰ ɛ̃ ³¹		
4770-7							p a ³¹		
2755-7							p o ³³		
1298-7							x w e ⁵⁵		
784-7							tsʰ u ⁵⁵		
3596-7							t ou ³¹		
5007-7							p o ³³		
3150-7							t a ³⁵		
3780-7							w ẽ ³⁵		
1706-7							tɕ ĩ ³⁵		
403-7							p a ²¹		
5329-7							kʲ ɛ ⁴²		
1113-7							z ẽ ³¹		
232-7							tɕ ĩ ³⁵		
5925-7							ts ɿ ³⁵		
5926-7							ts ɿ ³³		
5723-7							p a ⁴²		
3064-7							ts ɔ ⁴²		
3065-7							k ɯ ³⁵		
3793-7							kʲ ɛ ⁴²		
1215-7							s ɤ ³⁵		
4409-7							f ɤ ⁴⁴		
720-7							s ɿ ³³		
721-7							tsʰ e ⁴⁴		
2266-7							kʰ ɛ ⁴⁴		
5743-7							k ɯ ³³		
2124-7							x w e ³³		
6947-7							t ɔ ²¹		
5448-7							tɕ ĩ ³⁵		
4016-7							m e ³⁵		
5429-7							m a ³³		
5813-7							tɕ ĩ ³⁵		
2949-7							m i ⁴²		
3813-7							tɕʰ w ɛ ⁵⁵		
3009-7							p ou ²¹		
4988-7							t ou ³¹		
1153-7							m e ³⁵		
530-7							ts ɿ ³³		
1854-7							j ɛ̃ ²¹		
4812-7							ɣ ɯ ⁴²		
3355-7							p i ⁵⁵		
6426-7							tɕ ɛ ⁴⁴		
5027-7							pʰ j ɛ ⁴²		
4707-7							m a ³⁵		
3139-7							k ɯ ²¹		
6595-7							p ou ³³		
5243-7							k ɯ ⁴²		
5274-7							tsʰ e ⁵⁵		
6578-7							s ɿ ³³		
1612-7							ts ɿ ³⁵		
3183-7							ts ɔ ⁴²		
4559-7							tɕ ɛ ⁴²		
4718-7							x w e ⁵⁵		
2036-7							w ẽ ⁴²		
3853-7							m i ⁵⁵		
3854-7							w a ⁴⁴		
4275-7							w a ⁴⁴		
6961-7							w ẽ ³⁵		
5682-7							tsʰ e ⁵⁵		
5118-7							ts ɿ ³⁵		
1411-7							k w ɔ ³⁵		
4824-7							s ɯ ⁵⁵		
3246-7							n a ²¹		
317-7							p ɛ ⁴²		
2215-7							m ɛ ²¹		
2016-7							kʲ ɛ ³⁵		
2155-7							ts ɿ ³⁵		
3434-7							x w e ³³		
3168-7							s ɤ ³³		
2291-7							pʰ ɛ̃ ³¹		
5058-7							w a ⁴⁴		
6271-7							pʰ ɛ̃ ²¹		
2453-7							tɕ ĩ ³⁵		
1483-7							n i ⁴⁴		
5370-7							tɕ ĩ ³⁵		
3684-7							t a ⁴⁴		
3685-7							f ɛ ⁴⁴		
3664-7							ɛ ³³		
440-7							p ɛ ²¹		
5167-7							j ã ³¹		
6282-7							n i ⁴⁴		
3585-7							p i ³³		
6992-7							n i ⁴⁴		
5623-7							kʰ w ã ³³		
1519-7							n i ⁴⁴		
3385-7							tɕʰ w ɛ ⁵⁵		
6300-7							m e ³⁵		
1496-7							n i ⁴⁴		
5128-7							j ɛ̃ ²¹		
3873-7							kʰ ou ³³		
996-7							pʰ i ⁵⁵		
997-7							j ɛ̃ ²¹		
1570-7							n a ²¹		
5475-7							s w a ³⁵		
5017-7							tsʰ u ³¹		
2330-7							x ɔ ³⁵		
6252-7							s ɤ ³⁵		
6253-7							kʰ w ã ³³		
1874-7							p a ²¹		
4227-7							a ³¹		
4246-7							a ³¹		
6028-7							a ³¹		
22-7							p i ³³		
6678-7							n a ⁵⁵		
6688-7							n j a ⁵⁵		
4004-7							ŋ ɯ ⁵⁵		
5149-7							j ã ²¹		
2929-7							ɕ y ³³		
160-7							ts ɔ ⁴⁴		
3824-7							s w a ³⁵		
6858-7							p i ⁵⁵		
5853-7							ts ɿ ³³		
5511-7							ts ɿ ³³		
518-7							ŋ ɯ ³⁵		
3486-7							s u ³³		
3488-7							k w ɔ ³⁵		
497-7							s ɤ ⁴⁴		
2236-7							pʰ ɛ̃ ³¹		
2979-7							tɕ ɛ ²¹		
6874-7							j ɛ̃ ²¹		
5947-7							t ɔ ³⁵		
6841-7							ɣ ɯ ³³		
5966-7							p i ³³		
5967-7							tʰ e ⁵⁵		
2575-7							ts ɿ ³³		
4435-7							tsʰ e ⁴⁴		
2248-7							k w ɔ ⁴²		
3954-7							tɕ ĩ ³³		
2067-7							t ou ³¹		
2095-7							t ou ³¹		
564-7							f ɤ ⁴⁴		
3112-7							kʰ w ã ³³		
3113-7							t ou ³¹		
702-7							t ou ³¹		
1040-7							ts ɿ ³³		
2502-7							n ou ⁴⁴		
2000-7							t ĩ ³³		
5612-7							u ³¹		
6729-7							ɕ y ³³		
6506-7							j ã ²¹		
5829-7							n i ⁴⁴		
1286-7							ts ɿ ³³		
822-7							tɕ ɛ ⁴⁴		
859-7							ŋ ɯ ²¹		
3211-7							tʰ e ⁵⁵		
3523-7							a ³¹		
5076-7							k w ɔ ⁴²		
5341-7							tɕ ɛ ³⁵		
1666-7							ts ɿ ³³		
5567-7							tɕ ĩ ³⁵		
2989-7							kʰ ou ³¹		
1094-7							ts ɔ ⁴⁴		
4678-7							m a ²¹		
913-7							tɕʰ w ɛ ⁵⁵		
5390-7							ts ɿ ³³		
3375-7							k w ɔ ⁴²		
5057-7							z ou ³¹		
374-7							p a ⁴²		
1518-7							ts ɿ ³³		
4835-7							tɕ ɛ ⁴⁴		
6301-7							n i ⁴⁴		
2529-7							l i ⁴⁴		
2469-7							x w e ³³		
327-7							x w e ³³		
5898-7							k w ɔ ³⁵		
4111-7							t ou ³¹		
1580-7							k ɯ ⁴²		
3301-7							p ɛ ⁴²		
2679-7							p a ³¹		
6088-7							p a ⁵⁵		
2807-7							p ɔ ³⁵		
2144-7							t ou ³¹		
5263-8								x e ⁵⁵	
452-8								t ɯ ²¹	
4342-8								t ɯ ²¹	
4344-8								dz ɯ ³¹	
5487-8								t ɯ ²¹	
1401-8								p ɛ ⁴⁴	
6496-8								tsʰ ai ³¹	
1064-8								l ao ²¹	
1065-8								ts ɿ ³³	
6617-8								t ɯ ²¹	
4367-8								t a ²¹	
4378-8								ɕ i ⁵⁵	
4379-8								m i ⁵⁵	
3984-8								s ɛ ³³	
5086-8								tsʰ o ³³	
3333-8								s ɛ ⁵⁵	
2226-8								x ɔ ³⁵	
2373-8								kʰ w a ³³	
2363-8								s u ⁵⁵	
672-8								ts ɿ ⁵⁵	
673-8								k ɯ ³¹	
2690-8								p ɔ ³¹	
6337-8								p ao ⁴⁴	
6319-8								tsʰ ai ³¹	
2617-8								s u ³³	
2066-8								s u ³³	
2094-8								s u ³³	
2096-8								tsʰ ɛ ⁴⁴	
798-8								p ao ²¹	
6668-8								ɕ i ³³	
4028-8								t o ⁴⁴	
6555-8								k ɛ ⁴⁴	
2281-8								k ɛ ⁴⁴	
701-8								k ɛ ⁴⁴	
628-8								s w a ⁴⁴	
3096-8								ts ɿ ³³	
3021-8								dz ɯ ³¹	
2708-8								ɕ i ⁵⁵	
3462-8								k ɛ ³⁵	
1932-8								ɕ i ³³	
6469-8								s ɔ ³³	
4454-8								ɲ i ²¹	
4455-8								k ɛ ³⁵	
6926-8								ɲ ɤ ³³	
6927-8								ɲ i ²¹	
3916-8								m o ³³	
6822-8								ɲ i ²¹	
5417-8								ts ɿ ³³	
1959-8								x ɯ ³¹	
1960-8								t ao ⁵⁵	
2899-8								x ɔ ³¹	
3651-8								ts ɿ ³³	
811-8								k ɤ ²¹	
1633-8								m o ²¹	
1775-8								k ɤ ²¹	
5801-8								k ɛ ³⁵	
4769-8								l ao ²¹	
3720-8								k ɛ ³⁵	
6446-8								m ɛ ³³	
1255-8								pʰ ɛ ⁵⁵	
3595-8								ɲ i ⁴⁴	
1600-8								p e ³³	
242-8								ts ɿ ⁵⁵	
3739-8								k ɤ ²¹	
5984-8								dz ɯ ³¹	
838-8								s u ⁵⁵	
839-8								t ɯ ²¹	
3149-8								j ɛ ⁵⁵	
2829-8								tsʰ o ³¹	
4602-8								tɕ i ³⁵	
5225-8								l ao ²¹	
3933-8								z ɤ ⁴²	
5763-8								ts ɿ ³³	
2134-8								ɕ i ⁵⁵	
5724-8								t ɯ ³⁵	
5704-8								tsʰ ai ³¹	
5705-8								kʰ w a ⁴⁴	
5037-8								tɕʰ i ³¹	
5038-8								t ao ⁵⁵	
4332-8								ts ɿ ³³	
5447-8								ts u ⁵⁵	
3702-8								s ɛ ³³	
1549-8								tɕʰ i ²¹	
2394-8								k ɯ ³³	
1-8								kʰ ɤ ³¹	
2947-8								t ɯ ²¹	
4653-8								k ɛ ³⁵	
4989-8								k ɛ ³¹	
3749-8								j y ⁴⁴	
3452-8								ts a ⁵⁵	
598-8								n a ⁴⁴	
638-8								pʰ ɛ ⁵⁵	
2819-8								p ao ⁴⁴	
4477-8								kʰ w a ⁴⁴	
4487-8								tsʰ ai ³¹	
4666-8								tɕ i ³³	
5661-8								t a ⁴²	
4923-8								tsʰ ai ³¹	
4913-8								k ɯ ³¹	
1143-8								m ɛ ⁴⁴	
4864-8								ɕ i ⁵⁵	
3184-8								s u ³³	
4591-8								tsʰ o ³³	
1431-8								s ɛ ⁵⁵	
3323-8								kʰ ao ⁵⁵	
6709-8								dz ɯ ⁴⁴	
903-8								m ɛ ⁵⁵	
5098-8								n ɯ ³¹	
5994-8								k ɛ ³⁵	
6971-8								s w a ⁴⁴	
763-8								ts ɯ ³⁵	
691-8								x w a ⁴⁴	
1083-8								d ao ³¹	
1421-8								k ɛ ³⁵	
6699-8								t ɯ ²¹	
2628-8								s u ⁵⁵	
1696-8								x ɔ ³¹	
6179-8								k ɛ ³⁵	
6180-8								ts ɿ ⁵⁵	
6658-8								s ɛ ³³	
1231-8								z ɤ ³¹	
4265-8								t ɯ ³⁵	
2787-8								dz o ²¹	
3247-8								ts ɿ ⁵⁵	
252-8								t a ⁴⁴	
6004-8								k ɯ ³¹	
4728-8								s ɛ ⁵⁵	
3843-8								kʰ w a ⁴⁴	
4965-8								ɣ a ²¹	
5641-8								t a ³¹	
3280-8								s ɔ ³³	
1390-8								t o ⁴⁴	
2156-8								kʰ w a ⁴⁴	
3433-8								ɕ i ³¹	
552-8								ɕ i ³³	
4845-8								tɕ i ⁴⁴	
4846-8								t ɯ ⁴⁴	
2292-8								m o ³³	
6635-8								ɲ i ⁴⁴	
3994-8								t ɯ ⁴⁴	
