COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
6336-7							ts ɿ ³³		
473-7							u ³¹		
4065-7							k ã ⁴²		
6554-7							j ɔ ³³		
3114-7							ts e ⁴⁴		
4942-7							k ɯ ³⁵		
3615-7							pʰ j a ⁴⁴		
4197-7							k ɔu ³³		
4198-7							j ɔ ³³		
1474-7							n i ⁴⁴		
6531-7							j ɯ ⁴⁴		
4954-7							tʰ ɛ̃ ⁴²		
1173-7							j ɔ ³³		
6365-7							k w ã ³⁵		
6380-7							tɕ ĩ ³⁵		
924-7							m e ³³		
752-7							tɕ i ³¹		
4316-7							p i ³³		
5181-7							n j ɛ ²¹		
5785-7							pʰ ɛ̃ ³¹		
4770-7							p ɔ ³¹		
2755-7							p a ⁴²		
1298-7							x ɛ ³⁵		
784-7							tɕʰ w ɛ ⁵⁵		
3596-7							t ou ²¹		
5007-7							p i ³⁵		
3150-7							t a ⁴²		
3780-7							w ẽ ⁴²		
1706-7							tɕ ĩ ³⁵		
403-7							p a ²¹		
5329-7							kʲ ẽ ⁴²		
1113-7							z ɿ ³¹		
232-7							tɕ ĩ ³⁵		
5925-7							ts ɿ ³⁵		
5926-7							ts ɿ ³³		
5723-7							p a ⁴²		
3064-7							k w ɔ ⁴²		
3065-7							k ɯ ³⁵		
3793-7							kʲ ẽ ⁴²		
1215-7							s ɤ ³⁵		
4409-7							f ɤ ⁴⁴		
720-7							s ɤ ³⁵		
721-7							tsʰ ɛ ⁴⁴		
2266-7							kʰ ɛ ⁴⁴		
5743-7							kʲ ẽ ²¹		
2124-7							x ɛ ⁴⁴		
6947-7							t ɔ ²¹		
5448-7							tsʰ i ⁴⁴		
4016-7							m i ³⁵		
5429-7							m e ³¹		
5813-7							tsʰ i ⁴⁴		
2949-7							m i ⁴²		
3813-7							ts e ⁴⁴		
3009-7							p ou ²¹		
4988-7							ɣ ɯ̃ ⁴²		
1153-7							m e ³⁵		
530-7							ɣ o ⁴²		
1854-7							j ɯ ⁴⁴		
4812-7							ɣ ɔ ⁴²		
3355-7							p i ³⁵		
6426-7							tɕʰ ɛ̃ ²¹		
5027-7							s a ⁴⁴		
4707-7							m a ³⁵		
3139-7							k ã ²¹		
6595-7							p e ⁴⁴		
5243-7							kʲ ẽ ⁴²		
5274-7							tsʰ ɛ ⁴⁴		
6578-7							s ɤ ³⁵		
1612-7							ts ɿ ⁵⁵		
3183-7							k w ɔ ⁴²		
4559-7							tɕ ɛ̃ ⁴²		
4718-7							x a ³⁵		
2036-7							w ẽ ⁴²		
3853-7							m i ⁵⁵		
3854-7							f w e ⁴⁴		
4275-7							f w e ⁴⁴		
6961-7							tʰ ɛ̃ ⁴²		
5682-7							tɕʰ ỹ ⁵⁵		
5118-7							ts e ⁴⁴		
1411-7							kʰ w ã ³³		
4824-7							s ɯ ⁵⁵		
3246-7							n a ²¹		
317-7							p j a ⁴⁴		
2215-7							m u ³¹		
2016-7							kʲ i ³⁵		
2155-7							ts ɿ ³⁵		
3434-7							x w e ³⁵		
3168-7							s ɤ ⁴⁴		
2291-7							pʰ ɛ̃ ³³		
5058-7							f w e ⁴⁴		
6271-7							pʰ j a ⁴⁴		
2453-7							tsʰ i ⁴⁴		
1483-7							n i ⁴⁴		
5370-7							ts e ⁴⁴		
3684-7							t ɛ ⁴⁴		
3685-7							f ɛ ⁴⁴		
3664-7							l ɯ ⁴⁴		
440-7							p ɛ ⁴²		
5167-7							j ɛ̃ ²¹		
6282-7							n i ⁴⁴		
3585-7							p i ³³		
6992-7							n i ⁴⁴		
5623-7							k ɔu ³³		
1519-7							n i ⁴⁴		
3385-7							tɕʰ ɛ ⁵⁵		
6300-7							m e ³⁵		
1496-7							n i ⁴⁴		
5128-7							j ɔ ³³		
3873-7							kʰ ɛ ⁵⁵		
996-7							pʰ i ⁵⁵		
997-7							j ɔ ³³		
1570-7							n a ²¹		
5475-7							s w ã ³⁵		
5017-7							tsʰ u ³¹		
2330-7							s a ³⁵		
6252-7							s ɤ ³⁵		
6253-7							kʰ w ɔ ³³		
1874-7							p j a ⁴⁴		
4227-7							a ³¹		
4246-7							a ³¹		
6028-7							a ³¹		
22-7							p ɛ ²¹		
6678-7							ŋ ɯ ⁵⁵		
5263-8								x e ⁵⁵	
452-8								t ɯ ³¹	
4342-8								t ɯ ³¹	
4344-8								tsʰ ɯ ³¹	
5487-8								t ɯ ³¹	
1401-8								pʰ ɛ ⁴⁴	
6496-8								tsʰ ɯ ³¹	
1064-8								m ɛ ⁵⁵	
1065-8								ts ɿ ³³	
6617-8								t ao ²¹	
4367-8								t a ²¹	
4378-8								ɕ y ⁵⁵	
4379-8								m i ⁵⁵	
3984-8								s ɛ ³³	
5086-8								dz ɔ ³³	
3333-8								s ɛ ⁵⁵	
2226-8								x ɔ ³⁵	
2373-8								kʰ w ɔ ³³	
2363-8								s w ɔ ⁵⁵	
672-8								ts ɿ ³⁵	
673-8								k ɯ ³¹	
2690-8								p ɔ ³¹	
6337-8								p a ⁴⁴	
6319-8								ts ɛ ⁴⁴	
2617-8								s ɯ ³³	
2066-8								s ɯ ³³	
2094-8								s ɯ ³³	
2096-8								k ɛ ³³	
798-8								p j a ⁴²	
6668-8								ɕ y ³³	
4028-8								t i ⁴⁴	
6555-8								k ɛ ³³	
2281-8								k ao ⁴⁴	
701-8								k ɛ ³³	
628-8								s w a ⁴⁴	
3096-8								ts ɿ ³³	
3021-8								dz ɔ ³¹	
2708-8								s e ⁵⁵	
3462-8								k ɛ ³⁵	
1932-8								ɕ i ³³	
6469-8								s ɔ ³¹	
4454-8								ɲ i ²¹	
4455-8								k ɛ ³⁵	
6926-8								ɲ ɤ ³³	
6927-8								ɲ i ²¹	
3916-8								m o ³³	
6822-8								ɲ i ²¹	
5417-8								ts ɿ ³³	
1959-8								x e ³¹	
1960-8								t ɤ ³⁵	
2899-8								x e ³¹	
3651-8								ts ɿ ³³	
811-8								k ɤ ²¹	
1633-8								m ɛ ⁴⁴	
1775-8								k ɤ ²¹	
5801-8								k ɛ ³³	
4769-8								m j ɔ ³¹	
3720-8								k a ³⁵	
6446-8								m ɛ ³³	
1255-8								pʰ ɛ ⁵⁵	
3595-8								ɲ i ⁴⁴	
1600-8								p e ³³	
242-8								ts ɿ ³⁵	
3739-8								k ɛ ³³	
5984-8								dz ɔ ³¹	
838-8								s w ɔ ³⁵	
839-8								t ao ²¹	
3149-8								j i ²¹	
2829-8								tsʰ u ³¹	
4602-8								tɕ i ³⁵	
5225-8								l ɤ ²¹	
3933-8								z ɤ ⁴²	
5763-8								ts o ⁴²	
2134-8								ɕ i ⁵⁵	
5724-8								t ɯ ³⁵	
5704-8								ts o ⁴²	
5705-8								kʰ w a ⁵⁵	
5037-8								tɕ i ³¹	
5038-8								t a ³⁵	
4332-8								ts ɿ ³³	
5447-8								ts ɿ ³⁵	
3702-8								z ɿ ³¹	
1549-8								z e ³¹	
2394-8								k ɤ ³³	
1-8								w ɛ ³¹	
2947-8								t ɯ ²¹	
4653-8								k ɛ ³¹	
4989-8								k ɛ ³¹	
3749-8								j ɔ ³³	
3452-8								ts ɿ ³⁵	
598-8								n a ⁴⁴	
638-8								pʰ ɛ ⁵⁵	
2819-8								p ao ⁴⁴	
4477-8								kʰ w a ⁴⁴	
4487-8								ts ɿ ⁴²	
4666-8								tɕ i ³³	
5661-8								t a ⁴²	
4923-8								ts ɿ ²¹	
4913-8								k ɯ ²¹	
1143-8								m ɛ ⁴⁴	
4864-8								s a ⁵⁵	
3184-8								s ɯ ³³	
4591-8								ts u ⁴⁴	
1431-8								s ɛ ⁴⁴	
3323-8								kʰ ɛ ⁵⁵	
6709-8								dz ɯ ⁴⁴	
903-8								m ɛ ⁴⁴	
5098-8								k ɯ ²¹	
5994-8								k a ³⁵	
6971-8								s w a ⁴⁴	
763-8								ts ɿ ³⁵	
691-8								x ɛ ³³	
1083-8								d ao ³¹	
1421-8								k ɛ ³¹	
6699-8								t ɯ ²¹	
2628-8								s w ɔ ⁵⁵	
1696-8								x ɔ ³¹	
6179-8								k ɛ ³⁵	
6180-8								ts ɿ ³³	
6658-8								s ɛ ³³	
1231-8								s w ɔ ³¹	
4265-8								kʰ ɯ ⁵⁵	
2787-8								dz ao ²¹	
3247-8								ts ɿ ³³	
252-8								t a ⁴²	
6004-8								k ɔ ³¹	
4728-8								s w a ³⁵	
3843-8								f ɛ ⁴⁴	
4965-8								kʰ w a ³¹	
5641-8								t a ³¹	
3280-8								s w ɔ ³¹	
1390-8								kʰ ɤ ⁴⁴	
2156-8								f ɛ ⁴⁴	
3433-8								ɕ i ³³	
552-8								z e ³¹	
4845-8								dz ɯ ⁴⁴	
4846-8								t ɯ ⁴⁴	
2292-8								m ɛ ⁴⁴	
6635-8								j ɔ ⁴⁴	
3994-8								t ɯ ⁴⁴	
3031-8								dz ɔ ³³	
6078-8								dz ɯ ³³	
1644-8								tʰ ɯ ⁵⁵	
2435-8								ɲ i ⁴⁴	
1676-8								t a ⁴²	
6281-8								k ɛ ³³	
5915-8								ts ɿ ³⁵	
1560-8								ɕ i ³³	
575-8								d ɔ ³¹	
5319-8								s ɛ ³¹	
2797-8								k a ³⁵	
6991-8								tɕ i ³¹	
3513-8								dz ao ²¹	
5205-8								tsʰ ɯ ⁵⁵	
6109-8								tsʰ u ⁵⁵	
2056-8								m ɛ ⁴⁴	
6099-8								k ɯ ³³	
6119-8								p ɛ ⁴²	
1978-8								t w a ³³	
3973-8								tɕ i ³⁵	
2046-8								ɕ u ³³	
5622-8								ɕ ɛ ⁵⁵	
648-8								ts ɿ ³⁵	
6789-8								p ɛ ⁴²	
618-8								x ɯ ⁴⁴	
2384-8								m a ³³	
1124-8								k ɛ ³⁵	
1125-8								tɕ ɯ ⁴²	
4178-8								k u ³³	
1686-8								k a ³⁵	
1495-8								ts ɿ ³³	
4090-8								s e ⁵⁵	
4802-8								x ɛ ⁵⁵	
1764-8								dz ɔ ³³	
3270-8								m ɛ ³³	
1884-8								k ɛ ³³	
1203-8								k ɯ ³⁵	
6645-8								w ɛ ³³	
608-8								kʰ w ɔ ³³	
2889-8								tɕʰ i ³⁵	
5350-8								tsʰ u ³¹	
6158-8								kʰ a ⁴⁴	
4306-8								s w ɔ ³¹	
4891-8								k ao ²¹	
6436-8								k ɔ ³³	
6213-8								s a ⁵⁵	
2320-8								ɕ i ⁵⁵	
5253-8								f ɤ ⁴⁴	
5108-8								ɕ i ⁵⁵	
4100-8								tɕ ɯ ³³	
6018-8								ts ɿ ⁴²	
1352-8								ŋ ɯ ²¹	
4228-8								p ɛ ⁴⁴	
4247-8								tɕʰ i ³⁵	
75-8								ts ɿ ³³	
118-8								k ɛ ³³	
2866-8								m ɛ ³³	
64-8								kʰ w ɔ ³³	
43-8								kʰ ao ⁵⁵	
128-8								ŋ ɔ ³¹	
7023-8								n ɔ ³¹	
7012-8								n a ⁵⁵	
4497-8								t e ³³	
2928-8								tɕ i ³⁵	
148-8								ʔ ɯ ³³	
1623-8								kʰ w a ³³	
2648-8								tʰ ɔ ⁵⁵	
2649-8								l ɤ ³³	
6242-8								l ao ²¹	
3943-8								s w ɔ ³³	
1026-8								k e ³⁵	
6404-8								k ɯ ³⁵	
585-8								ts u ⁴⁴	
1731-8								w u ³¹	
5510-8								m a ⁵⁵	
5360-8								kʰ ɤ ³³	
879-8								k ɔ ³⁵	
880-8								l ɛ ³³	
271-8								p i ²¹	
3565-8								ɕ i ⁴⁴	
3896-8								m ɛ ⁴⁴	
3897-8								ts ɿ ³³	
1816-8								tsʰ u ³¹	
3343-8								tɕ i ⁴⁴	
1864-8								s e ⁴²	
2026-8								m a ⁴⁴	
6223-8								x e ⁵⁵	
6224-8								m ɛ ⁴⁴	
337-8								tsʰ o ³³	
4295-8								k ao ²¹	
384-8								m i ⁴⁴	
385-8								z e ³¹	
869-8								k ɤ ²¹	
2745-8								ɕ i ³³	
4690-8								kʰ ao ⁵⁵	
4423-8								s w ɔ ³⁵	
5380-8								s ɛ ⁵⁵	
2519-8								tsʰ u ³³	
4548-8								w u ³¹	
4397-8								p e ²¹	
6203-8								tɕʰ i ³¹	
2689-8								t ɯ ²¹	
2599-8								t ɯ ²¹	
2600-8								m a ⁵⁵	
1913-8								dʑ y ³³	
1914-8								w ɛ ³³	
1903-8								w ɛ ³³	
6336-8								ts ɿ ³³	
473-8								w u ²¹	
4065-8								k ɛ ³³	
6554-8								j i ²¹	
3114-8								ts ɛ ⁴⁴	
4942-8								k ɤ ³⁵	
3615-8								pʰ a ⁴⁴	
4197-8								k u ³³	
4198-8								ɲ i ²¹	
1474-8								ɲ ɤ ³³	
6531-8								j ɯ ⁴⁴	
4954-8								x u ³³	
4517-8								dz ɯ ³³	
1173-8								j i ²¹	
6365-8								kʰ ao ⁵⁵	
6730-8								tɕ i ³¹	
924-8								m ɛ ⁴⁴	
752-8								tɕ i ⁴²	
4316-8								p i ²¹	
5181-8								ŋ ɛ ²¹	
5785-8								pʰ ɛ ³¹	
4770-8								p ɔ ³¹	
2755-8								p ɔ ⁴²	
1298-8								x ɛ ⁵⁵	
784-8								ts a ⁵⁵	
3596-8								t ɯ ²¹	
1799-8								tɕ i ³¹	
5007-8								p i ³⁵	
5465-8								x ɛ ⁵⁵	
170-8								dz ɔ ³³	
3150-8								t a ³⁵	
3780-8								w ɛ ³¹	
1706-8								tɕ i ³⁵	
403-8								p j a ²¹	
5329-8								k e ³¹	
1103-8								tsʰ u ³¹	
1113-8								z e ³¹	
232-8								ts ɿ ³⁵	
5926-8								ts ɿ ³³	
5723-8								p j a ⁴²	
3064-8								ts o ⁴²	
3065-8								k ɯ ³⁵	
3793-8								k ɛ ³¹	
1215-8								s u ⁵⁵	
4409-8								f ɤ ⁴⁴	
720-8								s u ⁵⁵	
721-8								tsʰ ɛ ³³	
2266-8								kʰ ɤ ⁴⁴	
5743-8								k ɤ ²¹	
2124-8								x ɛ ³³	
5448-8								tɕʰ i ⁴⁴	
4016-8								m ɛ ⁵⁵	
5429-8								m ɛ ⁴⁴	
5813-8								ɕ i ⁵⁵	
2949-8								m i ⁴⁴	
3813-8								ts ɛ ⁴⁴	
4988-8								ɣ ɯ ⁴²	
1153-8								m ɛ ⁵⁵	
530-8								ʔ ɯ ³³	
1854-8								j ɯ ⁴⁴	
4812-8								ɣ ɯ ⁴²	
3355-8								p i ³⁵	
5027-8								s a ⁴⁴	
4707-8								m a ⁵⁵	
3139-8								k ɤ ²¹	
6595-8								p e ⁴⁴	
5243-8								k ɤ ⁴²	
5274-8								tsʰ ɛ ³³	
1612-8								ts ɿ ⁵⁵	
3183-8								ts o ⁴²	
4718-8								x ɛ ⁵⁵	
2036-8								w ɛ ³¹	
3853-8								m i ⁴⁴	
3854-8								f ɛ ⁴⁴	
4275-8								f ɛ ⁴⁴	
6961-8								w ɛ ³¹	
5651-8								ts ɿ ³³	
5682-8								tsʰ u ³³	
5118-8								ts ɿ ³⁵	
1411-8								kʰ w a ³³	
4507-8								dz e ³³	
4824-8								s u ⁵⁵	
3246-8								n a ⁴⁴	
317-8								p j ɛ ⁴⁴	
2215-8								m ɯ ³¹	
2016-8								k ɛ ³⁵	
2155-8								ts ɿ ³⁵	
3575-8								k ao ²¹	
3434-8								x ɛ ³⁵	
3168-8								s ɛ ³³	
2291-8								pʰ ɛ ³³	
6148-8								m i ⁴⁴	
6271-8								pʰ a ⁴⁴	
2453-8								t i ³³	
5370-8								ts ɛ ⁴⁴	
3684-8								t ɛ ⁴⁴	
3685-8								f ɛ ⁴⁴	
3664-8								v ɤ ³³	
440-8								p ɛ ⁴²	
5167-8								j ɔ ³¹	
1380-8								m ɛ ⁴⁴	
3585-8								p i ³³	
5623-8								kʰ w ɔ ³³	
3385-8								ts ɿ ³⁵	
2718-8								dz ɔ ³³	
6300-8								m ɛ ⁵⁵	
5128-8								j i ²¹	
1885-8								d ɔ ³¹	
3873-8								kʰ ɯ ³³	
996-8								pʰ ɛ ⁵⁵	
997-8								j i ⁴⁴	
1570-8								n a ³¹	
5475-8								s w a ³⁵	
5017-8								tsʰ u ³¹	
2330-8								ɕ u ⁵⁵	
6252-8								s w ɔ ³⁵	
6253-8								kʰ w ɔ ³³	
4216-8								j i ⁴⁴	
1874-8								p j a ⁴⁴	
4227-8								a ³¹	
4246-8								a ³¹	
6028-8								a ³¹	
95-8								j i ²¹	
22-8								p e ²¹	
33-8								t ɯ ²¹	
6678-8								ŋ a ⁵⁵	
5263-9									x a ⁵⁵
452-9									t ɯ ²¹
4342-9									t ɯ ²¹
4344-9									n ɯ ³¹
5487-9									t ɯ ²¹
1401-9									pʰ ɯ ⁴⁴
6496-9									ts ɯ ³¹
1064-9									l a ⁵⁵
1065-9									ts ɿ ³³
6617-9									t ɔ ²¹
4367-9									t ɔ ²¹
4378-9									ɕ y ⁵⁵
4379-9									l i ⁵⁵
3984-9									s ɿ ³³
5086-9									ts ɿ ³³
3333-9									s e ⁴⁴
2226-9									x ɔ ³⁵
2373-9									kʰ w a ³³
2363-9									s ɔ ³³
672-9									ts ɿ ⁵⁵
673-9									k ɯ ³¹
2690-9									p ɔ ²¹
6337-9									p e ⁴⁴
6319-9									ts e ⁴²
2617-9									s ɯ ³¹
2066-9									s ɯ ³¹
2094-9									s ɯ ³¹
2096-9									k e ⁴⁴
798-9									p a ⁴²
6668-9									ɕ y ³³
4028-9									t e ⁴⁴
6555-9									k w a ⁴⁴
2281-9									k ɤ ⁴⁴
701-9									k w a ⁴⁴
628-9									s w a ⁴⁴
3096-9									ts ɿ ³³
3021-9									ts o ²¹
2708-9									ɕ i ³⁵
3462-9									k a ³⁵
1932-9									s ɿ ³³
6469-9									s ɔ ³³
4454-9									ɲ i ²¹
4455-9									k a ³⁵
6926-9									ɲ ɤ ³³
6927-9									ɲ i ²¹
3916-9									m ɔ ³³
6822-9									ɲ i ²¹
5417-9									ts ɿ ³³
1959-9									x a ³¹
1960-9									t ɤ ³⁵
2899-9									x ɔ ³¹
3651-9									ts ɿ ³³
811-9									k u ²¹
1633-9									m ɛ ²¹
1775-9									k ɤ ³¹
5801-9									k a ⁴²
4769-9									l ɔ ³¹
3720-9									k a ³⁵
6446-9									m ɛ ³³
1255-9									pʰ ɛ ⁵⁵
3595-9									ɲ i ⁴⁴
1600-9									p e ³³
242-9									ts ɿ ⁵⁵
3739-9									k ɔ ²¹
5984-9									ts o ²¹
838-9									s ɔ ³³
839-9									t ɔ ²¹
3149-9									ɕ i ³⁵
2829-9									ts ɤ ²¹
4602-9									tɕ i ³¹
5225-9									l ɔ ³¹
3933-9									s e ⁴²
5763-9									ts o ⁴²
2134-9									ɕ i ³⁵
5724-9									t ɯ ⁵⁵
5704-9									ts o ⁴²
5705-9									kʰ w a ⁵⁵
5037-9									tɕ i ³¹
5038-9									t a ³⁵
4332-9									ts ɿ ³³
5447-9									tsʰ ɛ ⁵⁵
3702-9									z ɿ ³¹
1549-9									z ɿ ³¹
2394-9									k ɤ ³¹
1-9									w e ³²
2947-9									t ɯ ²¹
4653-9									k e ⁴²
4989-9									k e ⁴²
3749-9									j o ⁴⁴
3452-9									tɕʰ ɛ ⁵⁵
598-9									ŋ a ⁴⁴
638-9									n ɯ ⁵⁵
2819-9									p e ⁴⁴
4477-9									kʰ w a ⁴⁴
4487-9									ts ɿ ⁴²
4666-9									tɕ i ³³
5661-9									t a ³²
4923-9									ts ɛ ⁴²
4913-9									k ɯ ²¹
1143-9									m ɛ ⁵⁵
4864-9									ɕ a ³⁵
3184-9									s ɯ ³¹
4591-9									ts o ⁴⁴
1431-9									s e ⁴⁴
3323-9									n e ⁵⁵
6709-9									ts ɯ ³¹
903-9									m ɛ ⁴²
5098-9									k ɯ ³¹
5994-9									k a ³⁵
6971-9									s w a ⁴⁴
763-9									ts ɯ ⁵⁵
691-9									x a ⁴⁴
1083-9									t ɔ ³²
1421-9									k e ⁴²
6699-9									t ɯ ⁴²
2628-9									s ɿ ⁵⁵
1696-9									x ɔ ³¹
6179-9									k a ³⁵
6180-9									ts ɿ ⁵⁵
6658-9									s e ³³
1231-9									s ɯ ³¹
4265-9									n ɯ ⁵⁵
2787-9									ts o ²¹
3247-9									ts ɿ ⁵⁵
252-9									t a ³⁵
6004-9									k a ³¹
4728-9									s a ³⁵
3843-9									w a ⁴⁴
4965-9									tɕʰ a ³¹
5641-9									t ɔ ³¹
3280-9									s ɔ ³³
1390-9									k ɤ ⁴⁴
2156-9									w a ⁴⁴
3433-9									ɕ i ³¹
552-9									ɕ i ³¹
4845-9									tɕ i ⁴⁴
4846-9									t ɯ ³³
2292-9									m i ⁴²
6635-9									j o ⁴⁴
3994-9									t ɯ ³³
3031-9									ts ɿ ³³
6078-9									ts ɿ ³³
1644-9									tʰ ɯ ⁵⁵
2435-9									ɲ i ⁴⁴
1676-9									t a ³²
6281-9									k e ³⁵
5915-9									ts ɿ ⁵⁵
1560-9									ɕ i ³³
575-9									t ɔ ³¹
5319-9									s e ⁴²
2797-9									k a ³⁵
6991-9									tɕ i ³¹
3513-9									ts o ²¹
5205-9									n ɯ ⁵⁵
6109-9									tsʰ ɤ ⁵⁵
2056-9									m o ⁴²
6099-9									k ɯ ³¹
6119-9									p ɔ ⁴²
1978-9									t w a ³³
3973-9									ts ɿ ⁵⁵
2046-9									ɕ o ³³
5622-9									ɕ ɛ ⁵⁵
648-9									tɕʰ ɛ ⁵⁵
6789-9									p e ⁴²
618-9									x ɯ ⁴⁴
2384-9									a ³³
1124-9									k a ³⁵
1125-9									ts ɯ ⁴²
4178-9									k u ³³
1686-9									k a ³⁵
1495-9									ts ɿ ³³
4090-9									ɕ i ³⁵
4802-9									x a ⁵⁵
1764-9									ts o ³³
3270-9									m ɛ ³³
1884-9									k e ⁴²
1203-9									k ɤ ³⁵
6645-9									w ɛ ³⁵
608-9									kʰ u ³³
2889-9									tɕʰ y ⁵⁵
5350-9									ts ɤ ³¹
6158-9									kʰ w a ⁴⁴
4306-9									f ɤ ³¹
4891-9									k ɔ ²¹
6436-9									tɕʰ ɔ ⁵⁵
6213-9									s a ³⁵
2320-9									ɕ i ⁴⁴
5253-9									f ɤ ⁴⁴
5108-9									tɕʰ i ⁴⁴
4100-9									tɕ i ³³
6018-9									ts ɿ ⁴²
1352-9									ŋ ɯ ²¹
4228-9									p e ⁴⁴
4247-9									tɕʰ y ⁵⁵
75-9									ts ɿ ³³
118-9									k w a ⁴⁴
2866-9									m ɛ ³³
64-9									kʰ w a ³³
43-9									kʰ w a ⁵⁵
128-9									ŋ ɔ ³¹
7023-9									n ɔ ³¹
7012-9									n a ⁵⁵
4497-9									t e ⁴²
2928-9									ts ɿ ⁵⁵
148-9									ɣ ɯ ³³
1623-9									kʰ w a ³³
2648-9									tʰ ɤ ⁵⁵
2649-9									l ɤ ⁴⁴
6242-9									l ɤ ³¹
3943-9									s ɔ ³³
1026-9									k e ³⁵
6404-9									k ɯ ⁵⁵
585-9									ts o ⁴⁴
1731-9									w a ⁴²
5510-9									l a ⁵⁵
5360-9									kʰ ɤ ³¹
879-9									k w a ³⁵
880-9									l ɛ ⁴⁴
271-9									p i ²¹
3565-9									ɕ i ⁴⁴
3896-9									m ɔ ⁴⁴
3897-9									ts ɿ ³³
1816-9									ts ɤ ²¹
3343-9									tɕ i ⁴⁴
1864-9									s e ⁴²
2026-9									m a ²¹
6223-9									x a ⁵⁵
6224-9									m ɛ ²¹
337-9									ts ɤ ⁴⁴
4295-9									k ɔ ²¹
384-9									m i ⁵⁵
385-9									z ɔ ³¹
869-9									k ɤ ³¹
2745-9									s ɿ ³³
4690-9									k w a ⁵⁵
4423-9									s ɿ ⁵⁵
5380-9									s w e ⁴⁴
4436-9									ts ɿ ²¹
2519-9									ts o ³³
4975-9									m i ⁴⁴
4548-9									w a ³²
4397-9									p e ²¹
6203-9									tɕ i ³¹
2689-9									t ɯ ²¹
2599-9									t ɯ ²¹
2600-9									m a ⁵⁵
1913-9									tɕ y ³³
1914-9									w e ³³
1903-9									w ɛ ³³
6336-9									ts ɿ ³³
473-9									ɔ ²¹
4065-9									k o ⁴²
6554-9									j i ³⁵
3114-9									ts e ⁴⁴
4942-9									k ɤ ³⁵
3615-9									pʰ j ɛ ⁴⁴
4197-9									k u ³³
4198-9									ɲ i ²¹
1474-9									ɲ ɤ ³³
6531-9									j ɯ ⁵⁵
4954-9									tʰ ɤ ³¹
4517-9									ts ɿ ³³
1173-9									j i ³⁵
6365-9									k w a ³⁵
6730-9									tɕ i ³¹
6380-9									ts ɿ ⁵⁵
924-9									m ɯ ³¹
752-9									tɕ i ³¹
4316-9									p i ³¹
5181-9									ŋ ɛ ²¹
5785-9									pʰ ɔ ³¹
4770-9									p ɔ ³¹
2755-9									p ɔ ⁴²
1298-9									x a ⁵⁵
784-9									tʰ a ⁵⁵
3596-9									t ɯ ²¹
1799-9									tɕ i ³¹
5007-9									p i ³⁵
5465-9									x a ⁵⁵
170-9									ts ɿ ³³
3150-9									t ɔ ⁵⁵
3780-9									w e ³²
1706-9									ts ɿ ⁵⁵
403-9									p ɔ ²¹
5329-9									k e ⁴²
1103-9									ts ɤ ³¹
1113-9									z ɿ ³¹
232-9									tɕʰ i ⁵⁵
5925-9									ts ɛ ⁵⁵
5926-9									ts ɿ ³³
5723-9									p a ⁴²
3064-9									ts o ⁴²
3065-9									k ɤ ³⁵
3793-9									k e ⁴²
1215-9									s ɿ ⁵⁵
4409-9									f ɤ ⁴⁴
720-9									s ɿ ⁵⁵
721-9									tɕʰ w a ⁴⁴
2266-9									k ɤ ⁴⁴
5743-9									k u ³¹
2124-9									x w a ³³
6947-9									t ɔ ²¹
5448-9									tɕʰ i ⁴⁴
4016-9									m j ɛ ⁵⁵
5429-9									m ɛ ³¹
5813-9									tɕʰ i ⁴⁴
2949-9									m i ⁴²
3813-9									ts ɿ ²¹
3009-9									p ɯ ³¹
4988-9									ɣ ɯ ⁴²
1153-9									m i ⁵⁵
530-9									ɣ ɯ ³³
1854-9									j ɯ ⁵⁵
4812-9									ɣ ɯ ⁴²
3355-9									p i ³⁵
6426-9									ts ɤ ⁴⁴
5027-9									s a ⁴⁴
4707-9									m a ⁵⁵
3139-9									k ɤ ³¹
6595-9									p e ⁴⁴
5243-9									k ɤ ⁴²
5274-9									tsʰ ɛ ³³
6578-9									ɕ ɛ ⁵⁵
1612-9									ts ɿ ⁵⁵
3183-9									ts o ⁴²
4559-9									ts ɤ ⁴²
4718-9									x a ⁵⁵
2036-9									w e ³²
3853-9									m i ⁵⁵
3854-9									w a ⁴⁴
4275-9									w a ⁴⁴
6961-9									a ⁵⁵
5651-9									ts ɿ ³³
5682-9									ts o ³³
5118-9									ts e ⁴²
1411-9									kʰ w a ³³
4507-9									ts ɿ ³³
4824-9									s ɯ ⁵⁵
3246-9									n ɔ ²¹
317-9									p e ⁴⁴
2215-9									m ɯ ³¹
2016-9									k w a ³⁵
2155-9									ts ɿ ⁵⁵
3575-9									k ɔ ²¹
3434-9									x a ⁵⁵
3168-9									s e ³³
2291-9									pʰ ɯ ³¹
6148-9									m i ³³
5058-9									w a ⁴⁴
6271-9									pʰ j ɛ ⁴⁴
2453-9									tɕʰ i ⁴⁴
1483-9									ɲ i ⁴⁴
5370-9									ts e ⁴⁴
3684-9									t e ⁴⁴
3685-9									f ɤ ⁴⁴
3664-9									v ɤ ³¹
440-9									p e ⁴²
5167-9									j o ³¹
6282-9									ɲ i ⁴⁴
1380-9									m ɛ ²¹
3585-9									p i ³³
6992-9									ɲ i ⁴⁴
5623-9									tɕʰ ɔ ⁵⁵
1519-9									ɲ i ⁴⁴
3385-9									tsʰ ɛ ⁵⁵
2718-9									ts ɤ ³³
6300-9									m ɛ ⁵⁵
1496-9									ɲ i ⁴⁴
